"Date","Price","Open","High","Low","Vol.","Change %"
"06/08/2019","10,948.25","10,815.40","11,018.55","10,813.80","517.89B","0.79%"
"05/08/2019","10,862.60","10,895.80","10,895.80","10,782.60","506.56B","-1.23%"
"02/08/2019","10,997.35","10,930.30","11,080.15","10,848.95","547.42B","0.16%"
"01/08/2019","10,980.00","11,060.20","11,076.75","10,881.00","499.92B","-1.24%"
"31/07/2019","11,118.00","11,034.05","11,145.30","10,999.40","536.69B","0.29%"
"30/07/2019","11,085.40","11,213.70","11,267.45","11,072.65","479.06B","-0.93%"
"29/07/2019","11,189.20","11,307.50","11,310.95","11,152.40","482.86B","-0.84%"
"26/07/2019","11,284.30","11,247.45","11,307.60","11,210.05","522.67B","0.29%"
"25/07/2019","11,252.15","11,290.40","11,361.40","11,239.35","553.68B","-0.17%"
"24/07/2019","11,271.30","11,322.45","11,359.75","11,229.80","413.20B","-0.53%"
"23/07/2019","11,331.05","11,372.25","11,398.15","11,302.80","458.93B","-0.13%"
"22/07/2019","11,346.20","11,392.85","11,398.15","11,301.25","516.04B","-0.64%"
"19/07/2019","11,419.25","11,627.95","11,640.35","11,399.30","446.05B","-1.53%"
"18/07/2019","11,596.90","11,675.60","11,677.15","11,582.40","498.26B","-0.78%"
"17/07/2019","11,687.50","11,670.75","11,706.65","11,651.15","464.83B","0.21%"
"16/07/2019","11,662.60","11,596.65","11,670.05","11,573.95","480.16B","0.64%"
"15/07/2019","11,588.35","11,614.75","11,618.40","11,532.30","368.79B","0.31%"
"12/07/2019","11,552.50","11,601.15","11,639.55","11,538.60","359.42B","-0.26%"
"11/07/2019","11,582.90","11,561.45","11,599.00","11,519.50","317.26B","0.73%"
"10/07/2019","11,498.90","11,536.15","11,593.70","11,475.65","337.57B","-0.49%"
"09/07/2019","11,555.90","11,531.60","11,582.55","11,461.00","442.52B","-0.02%"
"08/07/2019","11,558.60","11,770.40","11,771.90","11,523.30","464.03B","-2.14%"
"05/07/2019","11,811.15","11,964.75","11,981.75","11,797.90","530.72B","-1.14%"
"04/07/2019","11,946.75","11,928.80","11,969.25","11,923.65","333.59B","0.25%"
"03/07/2019","11,916.75","11,932.15","11,945.20","11,887.05","340.53B","0.05%"
"02/07/2019","11,910.30","11,890.30","11,917.45","11,814.70","363.20B","0.38%"
"01/07/2019","11,865.60","11,839.90","11,884.65","11,830.80","278.42B","0.65%"
"28/06/2019","11,788.85","11,861.15","11,871.70","11,775.50","303.89B","-0.45%"
"27/06/2019","11,841.55","11,860.85","11,911.15","11,821.05","480.17B","-0.05%"
"26/06/2019","11,847.55","11,768.15","11,871.85","11,757.55","327.88B","0.43%"
"25/06/2019","11,796.45","11,681.00","11,814.40","11,651.00","300.48B","0.83%"
"24/06/2019","11,699.65","11,725.80","11,754.00","11,670.20","277.62B","-0.21%"
"21/06/2019","11,724.10","11,827.60","11,827.95","11,705.10","468.43B","-0.91%"
"20/06/2019","11,831.75","11,653.65","11,843.50","11,635.05","442.02B","1.20%"
"19/06/2019","11,691.45","11,744.45","11,802.50","11,625.10","446.93B","0.00%"
"18/06/2019","11,691.50","11,677.05","11,727.20","11,641.15","365.53B","0.17%"
"17/06/2019","11,672.15","11,844.00","11,844.05","11,657.75","295.53B","-1.28%"
"14/06/2019","11,823.30","11,910.10","11,911.85","11,797.70","390.29B","-0.76%"
"13/06/2019","11,914.05","11,873.90","11,931.35","11,817.05","447.90B","0.07%"
"12/06/2019","11,906.20","11,962.45","11,962.45","11,866.35","283.72B","-0.50%"
"11/06/2019","11,965.60","11,959.85","12,000.35","11,904.35","332.18B","0.36%"
"10/06/2019","11,922.70","11,934.90","11,975.05","11,871.75","303.33B","0.44%"
"07/06/2019","11,870.65","11,865.20","11,897.50","11,769.50","302.46B","0.23%"
"06/06/2019","11,843.75","12,039.80","12,039.80","11,830.25","415.21B","-1.48%"
"04/06/2019","12,021.65","12,052.65","12,095.20","12,005.85","289.22B","-0.55%"
"03/06/2019","12,088.55","11,953.75","12,103.05","11,920.10","315.30B","1.39%"
"31/05/2019","11,922.80","11,999.80","12,039.25","11,829.45","438.88B","-0.19%"
"30/05/2019","11,945.90","11,865.30","11,968.55","11,859.40","421.20B","0.71%"
"29/05/2019","11,861.10","11,905.80","11,931.90","11,836.80","318.07B","-0.57%"
"28/05/2019","11,928.75","11,958.35","11,958.55","11,864.90","598.31B","0.03%"
"27/05/2019","11,924.75","11,855.50","11,957.15","11,812.40","348.36B","0.68%"
"24/05/2019","11,844.10","11,748.00","11,859.00","11,658.10","374.64B","1.60%"
"23/05/2019","11,657.05","11,901.30","12,041.15","11,614.50","569.03B","-0.69%"
"22/05/2019","11,737.90","11,727.95","11,784.80","11,682.40","355.87B","0.25%"
"21/05/2019","11,709.10","11,863.65","11,883.55","11,682.80","381.04B","-1.01%"
"20/05/2019","11,828.25","11,651.90","11,845.20","11,591.70","452.10B","3.69%"
"17/05/2019","11,407.15","11,261.90","11,426.15","11,259.85","412.11B","1.33%"
"16/05/2019","11,257.10","11,180.35","11,281.55","11,143.35","350.74B","0.90%"
"15/05/2019","11,157.00","11,271.70","11,286.80","11,136.95","414.17B","-0.58%"
"14/05/2019","11,222.05","11,151.65","11,294.75","11,108.30","398.12B","0.66%"
"13/05/2019","11,148.20","11,258.70","11,300.20","11,125.60","357.59B","-1.16%"
"10/05/2019","11,278.90","11,314.15","11,345.80","11,251.05","387.32B","-0.20%"
"09/05/2019","11,301.80","11,322.40","11,357.60","11,255.05","373.03B","-0.51%"
"08/05/2019","11,359.45","11,478.70","11,479.10","11,346.95","372.83B","-1.20%"
"07/05/2019","11,497.90","11,651.50","11,657.05","11,484.45","337.50B","-0.87%"
"06/05/2019","11,598.25","11,605.80","11,632.55","11,571.35","299.05B","-0.97%"
"03/05/2019","11,712.25","11,722.60","11,770.90","11,699.35","305.52B","-0.11%"
"02/05/2019","11,724.75","11,725.55","11,789.30","11,699.55","380.28B","-0.20%"
"30/04/2019","11,748.15","11,748.75","11,756.25","11,655.90","532.63B","-0.06%"
"26/04/2019","11,754.65","11,683.75","11,762.90","11,661.75","333.48B","0.97%"
"25/04/2019","11,641.80","11,735.70","11,796.75","11,624.30","604.36B","-0.72%"
"24/04/2019","11,726.15","11,601.50","11,740.85","11,578.85","335.20B","1.30%"
"23/04/2019","11,575.95","11,612.95","11,645.95","11,564.80","272.54B","-0.16%"
"22/04/2019","11,594.45","11,727.05","11,727.05","11,583.95","260.36B","-1.35%"
"18/04/2019","11,752.80","11,856.15","11,856.15","11,738.50","339.65B","-0.29%"
"16/04/2019","11,787.15","11,736.20","11,810.95","11,731.55","354.32B","0.83%"
"15/04/2019","11,690.35","11,667.00","11,704.60","11,648.25","290.00B","0.40%"
"12/04/2019","11,643.45","11,612.85","11,657.35","11,578.80","246.01B","0.40%"
"11/04/2019","11,596.70","11,592.55","11,606.70","11,550.55","279.78B","0.11%"
"10/04/2019","11,584.30","11,646.85","11,680.05","11,571.75","359.94B","-0.75%"
"09/04/2019","11,671.95","11,612.05","11,683.90","11,569.70","300.47B","0.58%"
"08/04/2019","11,604.50","11,704.35","11,710.30","11,549.10","260.93B","-0.53%"
"05/04/2019","11,665.95","11,638.40","11,689.65","11,609.50","266.67B","0.59%"
"04/04/2019","11,598.00","11,660.20","11,662.55","11,559.20","349.03B","-0.39%"
"03/04/2019","11,643.95","11,735.30","11,761.00","11,629.15","365.76B","-0.59%"
"02/04/2019","11,713.20","11,711.55","11,729.35","11,655.85","386.13B","0.38%"
"01/04/2019","11,669.15","11,665.20","11,738.10","11,644.75","379.57B","0.39%"
"29/03/2019","11,623.90","11,625.45","11,630.35","11,570.15","416.28B","0.47%"
"28/03/2019","11,570.00","11,463.65","11,588.50","11,452.45","527.68B","1.09%"
"27/03/2019","11,445.05","11,531.45","11,546.20","11,413.00","350.45B","-0.33%"
"26/03/2019","11,483.25","11,375.20","11,496.75","11,352.45","282.58B","1.14%"
"25/03/2019","11,354.25","11,395.65","11,395.65","11,311.60","294.46B","-0.90%"
"22/03/2019","11,456.90","11,549.20","11,572.80","11,434.55","386.19B","-0.56%"
"20/03/2019","11,521.05","11,553.35","11,556.10","11,503.10","366.30B","-0.10%"
"19/03/2019","11,532.40","11,500.30","11,543.85","11,451.25","326.10B","0.61%"
"18/03/2019","11,462.20","11,473.85","11,530.15","11,412.50","320.25B","0.31%"
"15/03/2019","11,426.85","11,376.85","11,487.00","11,370.80","463.71B","0.74%"
"14/03/2019","11,343.25","11,382.50","11,383.45","11,313.75","294.48B","0.01%"
"13/03/2019","11,341.70","11,326.20","11,352.30","11,276.60","383.00B","0.36%"
"12/03/2019","11,301.20","11,231.35","11,320.40","11,227.00","391.31B","1.19%"
"11/03/2019","11,168.05","11,068.75","11,180.90","11,059.85","352.24B","1.20%"
"08/03/2019","11,035.40","11,038.85","11,049.00","11,008.95","326.57B","-0.21%"
"07/03/2019","11,058.20","11,077.95","11,089.05","11,027.10","321.21B","0.05%"
"06/03/2019","11,053.00","11,024.85","11,062.30","10,998.85","372.55B","0.60%"
"05/03/2019","10,987.45","10,864.85","10,994.90","10,817.00","373.22B","1.14%"
"01/03/2019","10,863.50","10,842.65","10,877.90","10,823.10","308.53B","0.66%"
"28/02/2019","10,792.50","10,865.70","10,865.70","10,784.85","644.16B","-0.13%"
"27/02/2019","10,806.65","10,881.20","10,939.70","10,751.20","381.08B","-0.26%"
"26/02/2019","10,835.30","10,775.30","10,888.75","10,729.30","414.95B","-0.41%"
"25/02/2019","10,880.10","10,813.25","10,887.10","10,788.05","385.91B","0.82%"
"22/02/2019","10,791.65","10,782.70","10,801.55","10,758.40","396.85B","0.02%"
"21/02/2019","10,789.85","10,744.10","10,808.85","10,721.50","279.58B","0.51%"
"20/02/2019","10,735.45","10,655.45","10,752.70","10,646.40","289.19B","1.24%"
"19/02/2019","10,604.35","10,636.70","10,722.85","10,585.65","291.51B","-0.34%"
"18/02/2019","10,640.95","10,738.65","10,759.90","10,628.40","345.44B","-0.78%"
"15/02/2019","10,724.40","10,780.25","10,785.75","10,620.40","521.88B","-0.20%"
"14/02/2019","10,746.05","10,786.10","10,792.70","10,718.75","627.04B","-0.44%"
"13/02/2019","10,793.65","10,870.55","10,891.65","10,772.10","321.96B","-0.35%"
"12/02/2019","10,831.40","10,879.70","10,910.90","10,823.80","292.32B","-0.53%"
"11/02/2019","10,888.80","10,930.90","10,930.90","10,857.10","285.99B","-0.50%"
"08/02/2019","10,943.60","11,023.50","11,041.20","10,925.45","352.79B","-1.14%"
"07/02/2019","11,069.40","11,070.45","11,118.10","11,043.60","263.54B","0.06%"
"06/02/2019","11,062.45","10,965.10","11,072.60","10,962.70","298.51B","1.17%"
"05/02/2019","10,934.35","10,908.65","10,956.70","10,886.70","268.09B","0.20%"
"04/02/2019","10,912.25","10,876.75","10,927.90","10,814.15","318.30B","0.17%"
"01/02/2019","10,893.65","10,851.35","10,983.45","10,813.45","482.27B","0.58%"
"31/01/2019","10,830.95","10,690.55","10,838.05","10,678.55","604.82B","1.68%"
"30/01/2019","10,651.80","10,702.25","10,710.20","10,612.85","410.11B","0.00%"
"29/01/2019","10,652.20","10,653.70","10,690.35","10,583.65","356.91B","-0.09%"
"28/01/2019","10,661.55","10,792.45","10,804.45","10,630.95","419.68B","-1.10%"
"25/01/2019","10,780.55","10,859.75","10,931.70","10,756.45","463.45B","-0.64%"
"24/01/2019","10,849.80","10,844.05","10,866.60","10,798.65","361.08B","0.17%"
"23/01/2019","10,831.50","10,931.05","10,944.80","10,811.95","298.88B","-0.84%"
"22/01/2019","10,922.75","10,949.80","10,949.80","10,864.15","300.77B","-0.36%"
"21/01/2019","10,961.85","10,919.35","10,987.45","10,885.75","288.83B","0.50%"
"18/01/2019","10,906.95","10,914.85","10,928.20","10,852.20","323.81B","0.02%"
"17/01/2019","10,905.20","10,920.85","10,930.65","10,844.65","271.68B","0.14%"
"16/01/2019","10,890.30","10,899.65","10,928.15","10,876.90","276.54B","0.03%"
"15/01/2019","10,886.80","10,777.55","10,896.95","10,777.55","310.74B","1.39%"
"14/01/2019","10,737.60","10,807.00","10,808.00","10,692.35","298.77B","-0.53%"
"11/01/2019","10,794.95","10,834.75","10,850.15","10,739.40","260.79B","-0.25%"
"10/01/2019","10,821.60","10,859.35","10,859.35","10,801.80","254.37B","-0.31%"
"09/01/2019","10,855.15","10,862.40","10,870.40","10,749.40","333.01B","0.49%"
"08/01/2019","10,802.15","10,786.25","10,818.45","10,733.25","277.70B","0.28%"
"07/01/2019","10,771.80","10,804.85","10,835.95","10,750.15","269.37B","0.41%"
"04/01/2019","10,727.35","10,699.70","10,741.05","10,628.65","296.60B","0.52%"
"03/01/2019","10,672.25","10,796.80","10,814.05","10,661.25","286.24B","-1.11%"
"02/01/2019","10,792.50","10,868.85","10,895.35","10,735.05","309.67B","-1.08%"
"01/01/2019","10,910.10","10,881.70","10,923.60","10,807.10","159.40B","0.44%"
"31/12/2018","10,862.55","10,913.20","10,923.55","10,853.20","186.49B","0.02%"
"28/12/2018","10,859.90","10,820.95","10,893.60","10,817.15","253.09B","0.74%"
"27/12/2018","10,779.80","10,817.90","10,834.20","10,764.45","470.16B","0.47%"
"26/12/2018","10,729.85","10,635.45","10,747.50","10,534.55","271.94B","0.62%"
"24/12/2018","10,663.50","10,780.90","10,782.30","10,649.25","230.29B","-0.84%"
"21/12/2018","10,754.00","10,944.25","10,963.65","10,738.65","389.24B","-1.81%"
"20/12/2018","10,951.70","10,885.20","10,962.55","10,880.05","328.80B","-0.14%"
"19/12/2018","10,967.30","10,930.55","10,985.15","10,928.00","321.80B","0.54%"
"18/12/2018","10,908.70","10,850.90","10,915.40","10,819.10","294.94B","0.19%"
"17/12/2018","10,888.35","10,853.20","10,900.35","10,844.85","306.15B","0.77%"
"14/12/2018","10,805.45","10,784.50","10,815.75","10,752.10","350.58B","0.13%"
"13/12/2018","10,791.55","10,810.75","10,838.60","10,749.50","387.81B","0.50%"
"12/12/2018","10,737.60","10,591.00","10,752.20","10,560.80","371.70B","1.79%"
"11/12/2018","10,549.15","10,350.05","10,567.15","10,333.85","438.70B","0.58%"
"10/12/2018","10,488.45","10,508.70","10,558.85","10,474.95","393.10B","-1.92%"
"07/12/2018","10,693.70","10,644.80","10,704.55","10,599.35","335.85B","0.87%"
"06/12/2018","10,601.15","10,718.15","10,722.65","10,588.25","328.28B","-1.69%"
"05/12/2018","10,782.90","10,820.45","10,821.05","10,747.95","322.02B","-0.80%"
"04/12/2018","10,869.50","10,877.10","10,890.95","10,833.35","332.14B","-0.13%"
"03/12/2018","10,883.75","10,930.70","10,941.20","10,845.35","422.36B","0.06%"
"30/11/2018","10,876.75","10,892.10","10,922.45","10,835.10","467.86B","0.17%"
"29/11/2018","10,858.70","10,808.70","10,883.05","10,782.35","712.65B","1.21%"
"28/11/2018","10,728.85","10,708.75","10,757.80","10,699.85","437.63B","0.40%"
"27/11/2018","10,685.60","10,621.45","10,695.15","10,596.35","382.83B","0.54%"
"26/11/2018","10,628.60","10,568.30","10,637.80","10,489.75","332.86B","0.97%"
"22/11/2018","10,526.75","10,612.65","10,646.25","10,512.00","246.93B","-0.69%"
"21/11/2018","10,600.05","10,670.95","10,671.30","10,562.35","310.19B","-0.53%"
"20/11/2018","10,656.20","10,740.10","10,740.85","10,640.85","304.32B","-1.00%"
"19/11/2018","10,763.40","10,731.25","10,774.70","10,688.80","280.52B","0.76%"
"16/11/2018","10,682.20","10,644.00","10,695.15","10,631.15","353.38B","0.62%"
"15/11/2018","10,616.70","10,580.60","10,646.50","10,557.50","306.01B","0.38%"
"14/11/2018","10,576.30","10,634.90","10,651.60","10,532.70","396.37B","-0.06%"
"13/11/2018","10,582.50","10,451.90","10,596.25","10,440.55","262.54B","0.96%"
"12/11/2018","10,482.20","10,607.80","10,645.50","10,464.05","267.71B","-0.97%"
"09/11/2018","10,585.20","10,614.70","10,619.55","10,544.85","305.82B","-0.13%"
"07/11/2018","10,598.85","10,614.45","10,616.45","10,591.80","2.83B","0.65%"
"06/11/2018","10,530.00","10,552.00","10,600.25","10,491.45","309.88B","0.06%"
"05/11/2018","10,524.00","10,558.75","10,558.80","10,477.00","311.18B","-0.27%"
"02/11/2018","10,553.00","10,462.30","10,606.95","10,457.70","434.18B","1.66%"
"01/11/2018","10,380.45","10,441.70","10,441.90","10,341.90","359.34B","-0.06%"
"31/10/2018","10,386.60","10,209.55","10,396.00","10,105.10","386.62B","1.85%"
"30/10/2018","10,198.40","10,239.40","10,285.10","10,175.35","298.75B","-0.51%"
"29/10/2018","10,250.85","10,078.10","10,275.30","10,020.35","375.75B","2.20%"
"26/10/2018","10,030.00","10,122.35","10,128.85","10,004.55","375.56B","-0.94%"
"25/10/2018","10,124.90","10,135.05","10,166.60","10,079.30","522.42B","-0.98%"
"24/10/2018","10,224.75","10,278.15","10,290.65","10,126.70","362.27B","0.77%"
"23/10/2018","10,146.80","10,152.60","10,222.10","10,102.35","312.04B","-0.96%"
"22/10/2018","10,245.25","10,405.85","10,408.55","10,224.00","306.47B","-0.57%"
"19/10/2018","10,303.55","10,339.70","10,380.10","10,249.60","368.55B","-1.43%"
"17/10/2018","10,453.05","10,688.70","10,710.15","10,436.45","293.59B","-1.24%"
"16/10/2018","10,584.75","10,550.15","10,604.90","10,525.30","273.44B","0.69%"
"15/10/2018","10,512.50","10,524.20","10,526.30","10,410.15","267.52B","0.38%"
"12/10/2018","10,472.50","10,331.55","10,492.45","10,322.15","354.06B","2.32%"
"11/10/2018","10,234.65","10,169.80","10,335.95","10,138.60","498.51B","-2.16%"
"10/10/2018","10,460.10","10,331.85","10,482.35","10,318.25","373.84B","1.54%"
"09/10/2018","10,301.05","10,390.30","10,397.60","10,279.35","443.80B","-0.45%"
"08/10/2018","10,348.05","10,310.15","10,398.35","10,198.40","470.28B","0.31%"
"05/10/2018","10,316.45","10,514.10","10,540.65","10,261.90","625.15B","-2.67%"
"04/10/2018","10,599.25","10,754.70","10,754.70","10,547.25","438.20B","-2.39%"
"03/10/2018","10,858.25","10,982.70","10,989.05","10,843.75","398.76B","-1.36%"
"01/10/2018","11,008.30","10,930.90","11,035.65","10,821.55","398.99B","0.71%"
"28/09/2018","10,930.45","11,008.10","11,034.10","10,850.30","492.89B","-0.43%"
"27/09/2018","10,977.55","11,079.80","11,089.45","10,953.35","418.21B","-0.69%"
"26/09/2018","11,053.80","11,145.55","11,145.55","10,993.05","351.04B","-0.12%"
"25/09/2018","11,067.45","10,969.95","11,080.60","10,882.85","417.55B","0.91%"
"24/09/2018","10,967.40","11,164.40","11,170.15","10,943.60","398.82B","-1.58%"
"21/09/2018","11,143.10","11,271.30","11,346.80","10,866.45","741.15B","-0.81%"
"19/09/2018","11,234.35","11,326.65","11,332.05","11,210.90","258.42B","-0.39%"
"18/09/2018","11,278.90","11,381.55","11,411.45","11,268.95","248.30B","-0.87%"
"17/09/2018","11,377.75","11,464.95","11,464.95","11,366.90","207.62B","-1.19%"
"14/09/2018","11,515.20","11,443.50","11,523.25","11,430.55","285.22B","1.28%"
"12/09/2018","11,369.90","11,340.10","11,380.75","11,250.20","276.51B","0.73%"
"11/09/2018","11,287.50","11,476.85","11,479.40","11,274.00","318.09B","-1.32%"
"10/09/2018","11,438.10","11,570.25","11,573.00","11,427.30","295.60B","-1.30%"
"07/09/2018","11,589.10","11,558.25","11,603.00","11,484.40","305.03B","0.45%"
"06/09/2018","11,536.90","11,514.15","11,562.25","11,436.05","255.56B","0.52%"
"05/09/2018","11,476.95","11,514.85","11,542.65","11,393.85","253.69B","-0.38%"
"04/09/2018","11,520.30","11,598.75","11,602.55","11,496.85","262.70B","-0.54%"
"03/09/2018","11,582.35","11,751.80","11,751.80","11,567.40","241.73B","-0.84%"
"31/08/2018","11,680.50","11,675.85","11,727.65","11,640.10","357.23B","0.03%"
"30/08/2018","11,676.80","11,694.75","11,698.80","11,639.70","323.45B","-0.13%"
"29/08/2018","11,691.90","11,744.95","11,753.20","11,678.85","259.35B","-0.40%"
"28/08/2018","11,738.50","11,731.95","11,760.20","11,710.50","249.42B","0.40%"
"27/08/2018","11,691.95","11,605.85","11,700.95","11,595.60","205.69B","1.17%"
"24/08/2018","11,557.10","11,566.60","11,604.60","11,532.00","225.60B","-0.22%"
"23/08/2018","11,582.75","11,620.70","11,620.70","11,546.70","256.16B","0.10%"
"21/08/2018","11,570.90","11,576.20","11,581.75","11,539.60","231.06B","0.17%"
"20/08/2018","11,551.75","11,502.10","11,565.30","11,499.65","239.84B","0.71%"
"17/08/2018","11,470.75","11,437.15","11,486.45","11,431.80","241.99B","0.75%"
"16/08/2018","11,385.05","11,397.15","11,449.85","11,366.25","299.61B","-0.44%"
"14/08/2018","11,435.10","11,381.70","11,452.45","11,370.80","239.84B","0.70%"
"13/08/2018","11,355.75","11,369.60","11,406.30","11,340.30","254.47B","-0.65%"
"10/08/2018","11,429.50","11,474.95","11,478.75","11,419.65","336.42B","-0.36%"
"09/08/2018","11,470.70","11,493.25","11,495.20","11,454.10","311.52B","0.18%"
"08/08/2018","11,450.00","11,412.50","11,459.95","11,379.30","217.05B","0.53%"
"07/08/2018","11,389.45","11,423.15","11,428.95","11,359.70","233.41B","0.02%"
"06/08/2018","11,387.10","11,401.50","11,427.65","11,370.60","210.00B","0.23%"
"03/08/2018","11,360.80","11,297.80","11,368.00","11,294.55","225.15B","1.03%"
"02/08/2018","11,244.70","11,328.90","11,328.90","11,234.95","216.53B","-0.89%"
"01/08/2018","11,346.20","11,359.80","11,390.55","11,313.55","278.01B","-0.09%"
"31/07/2018","11,356.50","11,311.05","11,366.00","11,267.75","264.43B","0.33%"
"30/07/2018","11,319.55","11,296.65","11,328.10","11,261.45","287.44B","0.37%"
"27/07/2018","11,278.35","11,232.75","11,283.40","11,210.25","324.34B","0.99%"
"26/07/2018","11,167.30","11,132.95","11,185.85","11,125.70","376.66B","0.32%"
"25/07/2018","11,132.00","11,148.40","11,157.15","11,113.25","212.33B","-0.02%"
"24/07/2018","11,134.30","11,109.00","11,143.40","11,092.50","212.25B","0.45%"
"23/07/2018","11,084.75","11,019.85","11,093.40","11,010.95","236.15B","0.68%"
"20/07/2018","11,010.20","10,963.50","11,030.25","10,946.20","193.14B","0.48%"
"19/07/2018","10,957.10","10,999.50","11,006.50","10,935.45","222.06B","-0.21%"
"18/07/2018","10,980.45","11,060.20","11,076.20","10,956.30","232.50B","-0.25%"
"17/07/2018","11,008.05","10,939.65","11,018.50","10,925.60","217.11B","0.65%"
"16/07/2018","10,936.85","11,018.95","11,019.50","10,926.25","216.97B","-0.74%"
"13/07/2018","11,018.90","11,056.90","11,071.35","10,999.75","241.67B","-0.04%"
"12/07/2018","11,023.20","11,006.95","11,078.30","10,999.65","256.03B","0.68%"
"11/07/2018","10,948.30","10,956.40","10,976.65","10,923.00","229.21B","0.01%"
"10/07/2018","10,947.25","10,902.75","10,956.90","10,876.65","203.06B","0.87%"
"09/07/2018","10,852.90","10,838.30","10,860.35","10,807.15","189.33B","0.74%"
"06/07/2018","10,772.65","10,744.15","10,816.35","10,735.05","256.55B","0.21%"
"05/07/2018","10,749.75","10,786.05","10,786.05","10,726.25","227.27B","-0.19%"
"04/07/2018","10,769.90","10,715.00","10,777.15","10,677.75","179.27B","0.65%"
"03/07/2018","10,699.90","10,668.60","10,713.30","10,630.25","208.37B","0.40%"
"02/07/2018","10,657.30","10,732.35","10,736.15","10,604.65","304.54B","-0.53%"
"29/06/2018","10,714.30","10,612.85","10,723.05","10,612.35","250.33B","1.18%"
"28/06/2018","10,589.10","10,660.80","10,674.20","10,557.70","363.16B","-0.77%"
"27/06/2018","10,671.40","10,785.50","10,785.50","10,652.40","253.62B","-0.91%"
"26/06/2018","10,769.15","10,742.70","10,805.25","10,732.55","226.85B","0.06%"
"25/06/2018","10,762.45","10,822.90","10,831.05","10,753.05","236.69B","-0.55%"
"22/06/2018","10,821.85","10,742.70","10,837.00","10,710.45","236.90B","0.75%"
"21/06/2018","10,741.10","10,808.45","10,809.60","10,725.90","230.51B","-0.29%"
"20/06/2018","10,772.05","10,734.65","10,781.80","10,724.05","199.47B","0.58%"
"19/06/2018","10,710.45","10,789.45","10,789.45","10,701.20","231.38B","-0.83%"
"18/06/2018","10,799.85","10,830.20","10,830.20","10,787.35","202.73B","-0.17%"
"15/06/2018","10,817.70","10,808.65","10,834.00","10,755.40","314.76B","0.09%"
"14/06/2018","10,808.05","10,832.90","10,833.70","10,773.55","190.03B","-0.45%"
"13/06/2018","10,856.70","10,887.50","10,893.25","10,842.65","220.00B","0.13%"
"12/06/2018","10,842.85","10,816.15","10,856.55","10,789.40","204.42B","0.52%"
"11/06/2018","10,786.95","10,781.85","10,850.55","10,777.05","217.85B","0.18%"
"08/06/2018","10,767.65","10,736.40","10,779.45","10,709.05","215.94B","-0.01%"
"07/06/2018","10,768.35","10,722.60","10,818.00","10,722.60","227.66B","0.78%"
"06/06/2018","10,684.65","10,603.45","10,698.35","10,587.50","195.76B","0.86%"
"05/06/2018","10,593.15","10,630.70","10,633.15","10,550.90","172.90B","-0.33%"
"04/06/2018","10,628.50","10,765.95","10,770.30","10,618.35","210.15B","-0.63%"
"01/06/2018","10,696.20","10,738.45","10,764.75","10,681.50","227.36B","-0.37%"
"31/05/2018","10,736.15","10,670.10","10,763.80","10,620.40","629.20B","1.15%"
"30/05/2018","10,614.35","10,579.00","10,648.70","10,558.45","246.12B","-0.18%"
"29/05/2018","10,633.30","10,689.40","10,717.25","10,616.10","232.76B","-0.52%"
"28/05/2018","10,688.65","10,648.35","10,709.80","10,640.55","239.79B","0.79%"
"25/05/2018","10,605.15","10,533.05","10,628.05","10,524.00","268.91B","0.87%"
"24/05/2018","10,513.85","10,464.85","10,535.15","10,419.80","306.79B","0.80%"
"23/05/2018","10,430.35","10,521.10","10,533.55","10,417.80","299.92B","-1.01%"
"22/05/2018","10,536.70","10,518.45","10,558.60","10,490.55","249.24B","0.19%"
"21/05/2018","10,516.70","10,616.70","10,621.70","10,505.80","197.29B","-0.75%"
"18/05/2018","10,596.40","10,671.85","10,674.95","10,589.10","229.91B","-0.81%"
"17/05/2018","10,682.70","10,775.60","10,777.25","10,664.50","220.74B","-0.54%"
"16/05/2018","10,741.10","10,751.95","10,790.45","10,699.70","238.22B","-0.56%"
"15/05/2018","10,801.85","10,812.60","10,929.20","10,781.40","262.20B","-0.04%"
"14/05/2018","10,806.60","10,815.15","10,834.85","10,774.75","176.70B","0.00%"
"11/05/2018","10,806.50","10,741.95","10,812.05","10,724.45","209.39B","0.84%"
"10/05/2018","10,716.55","10,779.65","10,785.55","10,705.00","197.99B","-0.23%"
"09/05/2018","10,741.70","10,693.35","10,766.25","10,689.85","222.12B","0.22%"
"08/05/2018","10,717.80","10,757.90","10,758.55","10,689.40","278.12B","0.02%"
"07/05/2018","10,715.50","10,653.15","10,725.65","10,635.65","173.62B","0.92%"
"04/05/2018","10,618.25","10,700.45","10,700.45","10,601.60","192.30B","-0.57%"
"03/05/2018","10,679.65","10,720.15","10,720.60","10,647.45","190.87B","-0.36%"
"02/05/2018","10,718.05","10,783.85","10,784.65","10,689.80","236.76B","-0.20%"
"30/04/2018","10,739.35","10,705.75","10,759.00","10,704.60","179.16B","0.44%"
"27/04/2018","10,692.30","10,651.65","10,719.80","10,647.55","306.67B","0.70%"
"26/04/2018","10,617.80","10,586.50","10,628.40","10,559.65","345.54B","0.45%"
"25/04/2018","10,570.55","10,612.40","10,612.60","10,536.45","195.13B","-0.41%"
"24/04/2018","10,614.35","10,578.10","10,636.80","10,569.00","225.97B","0.28%"
"23/04/2018","10,584.70","10,592.80","10,638.35","10,514.95","200.20B","0.20%"
"20/04/2018","10,564.05","10,560.35","10,582.35","10,527.45","252.23B","-0.01%"
